iter,time,loss_net,loss_scale,norm,norm_average
7800,24,0.027889790013432503,1.0,5.552852630615234,5.4164605140686035
7900,19,0.0356874018907547,1.0,6.541406631469727,5.497421741485596
8000,21,0.02823506109416485,1.0,4.937629222869873,5.626101493835449
8100,21,0.029615871608257294,1.0,5.4466376304626465,5.514144420623779
8200,22,0.029390376061201096,1.0,4.953386306762695,5.275842189788818
8300,21,0.02537728101015091,1.0,5.342520236968994,5.243122577667236
8400,21,0.03265877068042755,1.0,5.660500526428223,5.5131683349609375
8500,22,0.026737837120890617,1.0,5.420754909515381,5.394853115081787
8600,21,0.02974153682589531,1.0,4.946868896484375,5.183065414428711
8700,22,0.03189315274357796,1.7000000476837158,5.495217323303223,5.312992095947266
8800,23,0.028345467522740364,2.0,4.658822536468506,4.971146106719971
8900,23,0.03029668889939785,2.0,5.080742835998535,4.890865325927734
9000,19,0.028803128749132156,2.0,5.142468452453613,4.935134410858154
9100,20,0.02854788862168789,2.0,5.36128044128418,5.2429914474487305
9200,20,0.04536917805671692,2.0,6.340609073638916,5.3123779296875
9300,22,nan,1.7100000381469727,nan,5.710082530975342
9400,20,0.03337925672531128,1.0,5.628429412841797,5.443330764770508
9500,25,0.025927511975169182,1.0,4.892470836639404,5.124933242797852
9600,22,0.02611759677529335,1.0,5.482839584350586,5.286959648132324
9700,22,0.02417806349694729,1.0,4.966085910797119,5.133498668670654
9800,17,0.02455788291990757,1.0,4.788173675537109,5.111079692840576
9900,19,nan,1.0,nan,4.710119724273682
