iter,time,loss_net,loss_scale,norm,norm_average
6100,22,0.040065694600343704,1.0,7.939576625823975,7.012645244598389
6200,18,0.036649420857429504,1.0,7.35482931137085,7.129925727844238
6300,21,nan,1.0,nan,7.105844020843506
6400,21,0.030117172747850418,1.0,6.295975208282471,6.491409778594971
6500,20,0.036744050681591034,1.0,7.5866379737854,6.967015266418457
6600,19,0.03356974944472313,1.0,6.401371479034424,6.956172943115234
6700,19,0.03310420736670494,1.0,7.17772102355957,6.819827079772949
6800,23,0.03390052169561386,1.0,6.8198323249816895,6.8657708168029785
6900,19,0.03405378758907318,1.0,7.374941825866699,6.926764965057373
7000,21,0.03662611171603203,1.0,7.239940166473389,7.2403883934021
7100,20,0.02900061197578907,1.0,6.209501266479492,6.971492767333984
7200,18,nan,1.0,nan,7.091793060302734
7300,18,0.03004865162074566,1.0,6.18998908996582,6.771386623382568
7400,20,0.03055531345307827,1.0,5.396759033203125,6.228855133056641
7500,21,0.033184364438056946,1.0,6.713931083679199,6.098505020141602
7600,19,0.04168498516082764,1.0,7.945820331573486,7.090167999267578
7700,20,0.035490378737449646,1.0,7.356520175933838,7.372098922729492
7800,20,0.02861764281988144,1.0,6.09751033782959,6.679754734039307
7900,19,nan,1.0,nan,6.93998908996582
8000,21,0.03358365222811699,1.0,6.44044303894043,6.458653450012207
8100,22,0.031195426359772682,1.0,7.762799263000488,7.0209455490112305
8200,21,0.03508671745657921,1.0,7.054214954376221,7.1859025955200195
8300,22,nan,1.0,nan,6.7493720054626465
8400,21,0.030547332018613815,1.0,6.296239852905273,6.6931891441345215
8500,21,nan,1.0,nan,7.180410861968994
8600,17,nan,1.0,nan,7.554346084594727
8700,20,nan,1.0,nan,7.0174479484558105
8800,18,0.02716999687254429,1.0,6.3363447189331055,6.496046543121338
8900,20,0.030860772356390953,1.0,5.958918571472168,6.178091049194336
9000,21,0.030639395117759705,1.0,6.405749320983887,6.024902820587158
9100,21,nan,1.0,nan,6.329449653625488
9200,21,0.024696242064237595,1.0,5.76502799987793,6.250030517578125
9300,25,0.03204293176531792,1.0,5.807628154754639,5.968750476837158
9400,20,0.020771386101841927,1.0,4.888452053070068,5.466256618499756
9500,19,nan,1.0,nan,5.979324817657471
9600,22,0.027895532548427582,1.0,6.7349748611450195,6.3249831199646
9700,19,0.022986218333244324,1.0,5.5719194412231445,6.187951564788818
9800,19,0.02702939510345459,1.0,6.5798540115356445,5.865585803985596
9900,20,0.027199039235711098,1.0,6.807022571563721,6.740871429443359
