iter,time,loss_net,loss_scale,norm,norm_average
42400,425,80.7645263671875,16.0,2160.3662109375,1997.3939208984375
42500,426,76.6812515258789,16.0,2061.1728515625,1977.0787353515625
42600,419,77.96173095703125,16.0,2328.5087890625,1890.6129150390625
42700,420,76.5576400756836,16.0,1975.7733154296875,1919.0010986328125
42800,414,75.7094955444336,16.0,1892.503173828125,1873.93212890625
42900,413,70.10063171386719,16.0,1929.5167236328125,1813.5250244140625
43000,410,78.5711669921875,16.0,2030.6846923828125,1848.6968994140625
43100,437,69.81099700927734,16.0,1761.469970703125,1831.7562255859375
43200,427,72.3726806640625,16.0,1971.4927978515625,1756.336669921875
43300,449,79.64933776855469,24.639999389648438,1985.035888671875,1814.8817138671875
43400,422,75.29558563232422,29.920000076293945,inf,1812.5709228515625
43500,401,69.92591094970703,16.0,1920.6856689453125,1758.77587890625
43600,415,66.4741439819336,16.0,1844.14697265625,1716.9212646484375
43700,437,74.98799896240234,16.0,1975.986572265625,1745.6641845703125
43800,418,73.24105834960938,16.0,2106.156005859375,1757.2069091796875
43900,395,71.76510620117188,16.0,1886.8935546875,1798.2109375
44000,422,76.90555572509766,16.0,2195.90478515625,1849.796875
44100,421,70.114013671875,16.0,1912.796875,1850.987548828125
44200,434,76.1590805053711,16.0,2090.6884765625,1861.5831298828125
44300,426,77.35110473632812,16.0,2081.0673828125,1993.8785400390625
44400,427,70.98347473144531,18.079999923706055,1899.268310546875,1888.1573486328125
44500,435,81.91995239257812,32.0,2262.098388671875,1903.5152587890625
44600,444,83.40072631835938,32.0,2260.67236328125,1972.4730224609375
44700,445,75.1953125,32.0,1950.8125,1941.4273681640625
44800,414,81.06331634521484,27.040000915527344,inf,1867.462646484375
44900,420,78.11798095703125,16.0,2110.781494140625,1877.2359619140625
45000,1761,73.80996704101562,16.0,2000.9808349609375,1815.5830078125
45100,417,73.50988006591797,16.0,2131.787109375,1832.819091796875
45200,430,75.93191528320312,16.0,2128.293701171875,1886.3433837890625
45300,403,74.02368927001953,16.0,2111.86572265625,1893.0849609375
45400,401,63.322689056396484,16.0,1962.713134765625,1817.8548583984375
45500,419,71.05623626708984,16.0,2060.3701171875,1797.0709228515625
45600,427,76.76437377929688,16.0,2057.189453125,1822.921875
45700,412,67.14715576171875,16.0,1898.13330078125,1799.4136962890625
45800,397,81.27653503417969,20.959999084472656,2294.559326171875,1904.1356201171875
45900,407,72.9749984741211,26.399999618530273,inf,1903.4771728515625
46000,426,77.36589050292969,16.0,2232.164794921875,1878.0745849609375
46100,413,67.7192153930664,16.0,1933.203125,1871.0489501953125
46200,433,80.68611145019531,13.920000076293945,inf,1953.9013671875
46300,426,69.74332427978516,8.0,2144.271484375,1932.9822998046875
46400,401,67.6065444946289,8.0,1862.01904296875,1814.20458984375
46500,438,75.37692260742188,8.0,2064.578369140625,1803.501220703125
46600,418,71.99464416503906,8.0,2025.815185546875,1873.9736328125
46700,412,61.35311508178711,8.0,1688.8341064453125,1798.112060546875
46800,389,82.80741882324219,8.0,2405.6943359375,1825.8670654296875
46900,453,73.48675537109375,8.0,2016.2406005859375,1926.1942138671875
47000,428,79.29724884033203,8.0,2192.940673828125,1872.08251953125
47100,437,78.61029052734375,8.0,2153.573974609375,1954.7713623046875
47200,421,76.78985595703125,10.079999923706055,2054.060546875,1890.6138916015625
47300,413,74.07853698730469,16.0,2298.24658203125,1889.19970703125
47400,417,75.96856689453125,16.0,1996.90869140625,1896.510498046875
47500,424,70.66773223876953,16.0,1889.24462890625,1807.950927734375
47600,409,68.9449691772461,16.0,1963.380126953125,1827.63720703125
47700,401,65.68461608886719,16.0,1803.4658203125,1667.548095703125
47800,429,83.77249908447266,16.0,2339.281494140625,1775.2989501953125
47900,429,79.76748657226562,16.0,2187.110107421875,1907.180419921875
48000,443,75.44416809082031,16.0,2035.5921630859375,1922.81494140625
48100,422,69.65818786621094,16.0,1980.9879150390625,1800.7711181640625
48200,416,66.89877319335938,20.15999984741211,1862.52099609375,1762.1988525390625
48300,435,71.50532531738281,32.0,2028.9041748046875,1754.3995361328125
48400,413,71.00595092773438,32.0,2034.6131591796875,1814.4521484375
48500,435,73.11651611328125,26.399999618530273,inf,1781.647705078125
48600,418,67.29916381835938,16.0,2061.35546875,1739.998291015625
48700,445,82.9707260131836,16.0,2526.18994140625,1799.9407958984375
48800,413,66.93514251708984,16.0,1853.496826171875,1826.9462890625
48900,409,66.4125747680664,16.0,1881.2518310546875,1753.25
49000,410,76.19123840332031,16.0,2003.0379638671875,1835.8515625
49100,417,71.59080505371094,16.0,1891.073486328125,1814.7789306640625
49200,427,72.93473815917969,16.0,2091.295654296875,1848.98486328125
49300,449,72.38633728027344,16.0,2109.405517578125,1902.115478515625
49400,412,72.01847839355469,16.0,2227.296875,1912.8621826171875
49500,425,79.95671844482422,18.719999313354492,inf,1931.1885986328125
49600,413,62.941741943359375,16.0,1965.6597900390625,1833.017822265625
49700,403,62.246315002441406,16.0,1662.067626953125,1771.4197998046875
49800,417,71.2147216796875,16.0,2024.147216796875,1703.7286376953125
49900,418,75.28902435302734,16.0,2020.5972900390625,1744.2535400390625
